1209;4;CHANDAL ADORATRICES;0;0,01;0,00;N;N;N;1;1;2024-07-03 17:48:26.000;NULL;12632256;0;;NULL;;0,00;0,00
1210;4;CAMISETA M/C ADORATRICES;0;0,01;0,00;N;N;N;1;1;2024-07-03 17:48:41.000;NULL;12632256;0;;NULL;;0,00;0,00
1211;4;"PANTALON CORTO DEPORTE ";0;0,01;0,00;N;N;N;1;1;2024-07-03 17:48:51.000;NULL;12632256;0;;NULL;;0,00;0,00
1214;4;PANTALON LARGO CHANDAL ADORA;0;0,01;0,00;N;N;N;1;1;2024-07-03 17:49:02.000;NULL;12632256;0;;NULL;;0,00;0,00
1215;4;PANTALON UNIFOR ADORATRICES;0;0,01;0,00;N;N;N;1;1;2024-07-03 17:49:19.000;NULL;12632256;0;;NULL;;0,00;0,00
1216;4;POLO M/C ADORATRICES;0;0,01;0,00;N;N;N;1;1;2024-07-03 17:49:32.000;NULL;12632256;0;;NULL;;0,00;0,00
1217;4;POLO M/LARGA ADORATRICES;0;0,01;0,00;N;N;N;1;1;2015-08-25 13:56:48.000;NULL;12632256;0;;NULL;;0,00;0,00
1218;4;FALDA ADORATRICES;0;0,01;0,00;N;N;N;1;1;2024-07-03 17:49:47.000;NULL;12632256;0;;NULL;;0,00;0,00
1219;4;JERSEY ADORATRICES;0;0,01;0,00;N;N;N;1;1;2024-07-03 17:50:01.000;NULL;12632256;0;;NULL;;0,00;0,00
1220;4;BABY ADORATRICES;0;0,01;0,00;N;N;N;1;1;2024-07-03 17:50:14.000;NULL;12632256;0;;NULL;;0,00;0,00
13;2;UNIFORMIDAD DISCIPULAS;0;0,01;0,00;N;N;N;1;1;2020-07-27 19:39:13.000;NULL;12632256;0;;NULL;;0,00;0,00
